index,pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtoday,ratetotal
1038,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-15,260,0,3.0,260,-1,49.85
1039,13,New Brunswick,Nouveau-Brunswick,2020-05-15,120,0,0.0,120,0,15.45
1040,12,Nova Scotia,Nouvelle-Écosse,2020-05-15,1034,0,55.0,1034,8,106.44
1041,11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-15,27,0,0.0,27,0,17.2
1042,60,Yukon,Yukon,2020-05-15,11,0,0.0,11,0,26.93
1043,61,Northwest Territories,Territoires du Nord-Ouest,2020-05-15,5,0,0.0,5,0,11.15
1044,62,Nunavut,Nunavut,2020-05-15,0,0,0.0,0,0,0.0
1045,99,Repatriated travellers,Voyageurs rapatriés,2020-05-15,13,0,,13,0,
1046,1,Canada,Canada,2020-05-15,74602,11,5562.0,74613,1125,198.5
1047,59,British Columbia,Colombie-Britannique,2020-05-16,2428,0,141.0,2428,21,47.88
1048,48,Alberta,Alberta,2020-05-16,6587,0,126.0,6587,72,150.69
1049,47,Saskatchewan,Saskatchewan,2020-05-16,591,0,6.0,591,1,50.32
1050,46,Manitoba,Manitoba,2020-05-16,278,11,7.0,289,0,21.1
1051,35,Ontario,Ontario,2020-05-16,22313,0,1858.0,22313,391,153.18
1052,24,Quebec,Québec,2020-05-16,42183,0,3483.0,42183,763,497.15
1053,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-16,260,0,3.0,260,0,49.85
1054,13,New Brunswick,Nouveau-Brunswick,2020-05-16,120,0,0.0,120,0,15.45
1055,12,Nova Scotia,Nouvelle-Écosse,2020-05-16,1037,0,55.0,1037,3,106.75
1056,11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-16,27,0,0.0,27,0,17.2
1057,60,Yukon,Yukon,2020-05-16,11,0,0.0,11,0,26.93
1058,61,Northwest Territories,Territoires du Nord-Ouest,2020-05-16,5,0,0.0,5,0,11.15
1059,62,Nunavut,Nunavut,2020-05-16,0,0,0.0,0,0,0.0
1060,99,Repatriated travellers,Voyageurs rapatriés,2020-05-16,13,0,,13,0,
1061,1,Canada,Canada,2020-05-16,75853,11,5679.0,75864,1251,201.82
1062,59,British Columbia,Colombie-Britannique,2020-05-17,2428,0,141.0,2428,0,47.88
1063,48,Alberta,Alberta,2020-05-17,6644,0,127.0,6644,57,151.99
1064,47,Saskatchewan,Saskatchewan,2020-05-17,592,0,6.0,592,1,50.41
1065,46,Manitoba,Manitoba,2020-05-17,278,11,7.0,289,0,21.1
1066,35,Ontario,Ontario,2020-05-17,22653,0,1881.0,22653,340,155.51
1067,24,Quebec,Québec,2020-05-17,42920,0,3562.0,42920,737,505.84
1068,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-17,260,0,3.0,260,0,49.85
1069,13,New Brunswick,Nouveau-Brunswick,2020-05-17,120,0,0.0,120,0,15.45
1070,12,Nova Scotia,Nouvelle-Écosse,2020-05-17,1040,0,55.0,1040,3,107.06
1071,11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-17,27,0,0.0,27,0,17.2
1072,60,Yukon,Yukon,2020-05-17,11,0,0.0,11,0,26.93
1073,61,Northwest Territories,Territoires du Nord-Ouest,2020-05-17,5,0,0.0,5,0,11.15
1074,62,Nunavut,Nunavut,2020-05-17,0,0,0.0,0,0,0.0
1075,99,Repatriated travellers,Voyageurs rapatriés,2020-05-17,13,0,,13,0,
1076,1,Canada,Canada,2020-05-17,76991,11,5782.0,77002,1138,204.85
1077,59,British Columbia,Colombie-Britannique,2020-05-18,2444,0,143.0,2444,16,48.19
1078,48,Alberta,Alberta,2020-05-18,6683,0,128.0,6683,39,152.88
1079,47,Saskatchewan,Saskatchewan,2020-05-18,592,0,6.0,592,0,50.41
1080,46,Manitoba,Manitoba,2020-05-18,279,11,7.0,290,1,21.18
1081,35,Ontario,Ontario,2020-05-18,22957,0,1904.0,22957,304,157.6
1082,24,Quebec,Québec,2020-05-18,43627,0,3596.0,43627,707,514.17
1083,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-18,260,0,3.0,260,0,49.85
1084,13,New Brunswick,Nouveau-Brunswick,2020-05-18,120,0,0.0,120,0,15.45
1085,12,Nova Scotia,Nouvelle-Écosse,2020-05-18,1043,0,55.0,1043,3,107.37
1086,11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-18,27,0,0.0,27,0,17.2
1087,60,Yukon,Yukon,2020-05-18,11,0,0.0,11,0,26.93
1088,61,Northwest Territories,Territoires du Nord-Ouest,2020-05-18,5,0,0.0,5,0,11.15
1089,62,Nunavut,Nunavut,2020-05-18,0,0,0.0,0,0,0.0
1090,99,Repatriated travellers,Voyageurs rapatriés,2020-05-18,13,0,,13,0,
1091,1,Canada,Canada,2020-05-18,78061,11,5842.0,78072,1070,207.7
1092,59,British Columbia,Colombie-Britannique,2020-05-19,2446,0,146.0,2446,2,48.23
1093,48,Alberta,Alberta,2020-05-19,6716,0,128.0,6716,33,153.64
1094,47,Saskatchewan,Saskatchewan,2020-05-19,599,0,6.0,599,7,51.0
1095,46,Manitoba,Manitoba,2020-05-19,279,11,7.0,290,0,21.18
1096,35,Ontario,Ontario,2020-05-19,23384,0,1919.0,23384,427,160.53
1097,24,Quebec,Québec,2020-05-19,44197,0,3647.0,44197,570,520.89
1098,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-19,260,0,3.0,260,0,49.85
1099,13,New Brunswick,Nouveau-Brunswick,2020-05-19,120,0,0.0,120,0,15.45
1100,12,Nova Scotia,Nouvelle-Écosse,2020-05-19,1044,0,56.0,1044,1,107.47
1101,11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-19,27,0,0.0,27,0,17.2
1102,60,Yukon,Yukon,2020-05-19,11,0,0.0,11,0,26.93
1103,61,Northwest Territories,Territoires du Nord-Ouest,2020-05-19,5,0,0.0,5,0,11.15
1104,62,Nunavut,Nunavut,2020-05-19,0,0,0.0,0,0,0.0
1105,99,Repatriated travellers,Voyageurs rapatriés,2020-05-19,13,0,,13,0,
1106,1,Canada,Canada,2020-05-19,79101,11,5912.0,79112,1040,210.46
1107,59,British Columbia,Colombie-Britannique,2020-05-20,2467,0,149.0,2467,21,48.65
1108,48,Alberta,Alberta,2020-05-20,6716,0,128.0,6716,0,153.64
1109,47,Saskatchewan,Saskatchewan,2020-05-20,620,0,6.0,620,21,52.79
1110,46,Manitoba,Manitoba,2020-05-20,279,11,7.0,290,0,21.18
1111,35,Ontario,Ontario,2020-05-20,23774,0,1962.0,23774,390,163.21
1112,24,Quebec,Québec,2020-05-20,44775,0,3718.0,44775,578,527.7
1113,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-20,260,0,3.0,260,0,49.85
1114,13,New Brunswick,Nouveau-Brunswick,2020-05-20,120,0,0.0,120,0,15.45
1115,12,Nova Scotia,Nouvelle-Écosse,2020-05-20,1045,0,57.0,1045,1,107.58
1116,11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-20,27,0,0.0,27,0,17.2
1117,60,Yukon,Yukon,2020-05-20,11,0,0.0,11,0,26.93
1118,61,Northwest Territories,Territoires du Nord-Ouest,2020-05-20,5,0,0.0,5,0,11.15
1119,62,Nunavut,Nunavut,2020-05-20,0,0,0.0,0,0,0.0
1120,99,Repatriated travellers,Voyageurs rapatriés,2020-05-20,13,0,,13,0,
1121,1,Canada,Canada,2020-05-20,80112,11,6030.0,80123,1011,213.15
1122,59,British Columbia,Colombie-Britannique,2020-05-21,2479,0,152.0,2479,12,48.88
1123,48,Alberta,Alberta,2020-05-21,6768,0,132.0,6768,52,154.83
1124,47,Saskatchewan,Saskatchewan,2020-05-21,622,0,7.0,622,2,52.96
1125,46,Manitoba,Manitoba,2020-05-21,279,11,7.0,290,0,21.18
1126,35,Ontario,Ontario,2020-05-21,24187,0,1993.0,24187,413,166.04
1127,24,Quebec,Québec,2020-05-21,45495,0,3800.0,45495,720,536.18
1128,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-21,260,0,3.0,260,0,49.85
1129,13,New Brunswick,Nouveau-Brunswick,2020-05-21,121,0,0.0,121,1,15.58
1130,12,Nova Scotia,Nouvelle-Écosse,2020-05-21,1046,0,58.0,1046,1,107.68
1131,11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-21,27,0,0.0,27,0,17.2
1132,60,Yukon,Yukon,2020-05-21,11,0,0.0,11,0,26.93
1133,61,Northwest Territories,Territoires du Nord-Ouest,2020-05-21,5,0,0.0,5,0,11.15
1134,62,Nunavut,Nunavut,2020-05-21,0,0,0.0,0,0,0.0
1135,99,Repatriated travellers,Voyageurs rapatriés,2020-05-21,13,0,,13,0,
1136,1,Canada,Canada,2020-05-21,81313,11,6152.0,81324,1201,216.35
1137,59,British Columbia,Colombie-Britannique,2020-05-22,2507,0,155.0,2507,28,49.43
1138,48,Alberta,Alberta,2020-05-22,6800,0,134.0,6800,32,155.56
1139,47,Saskatchewan,Saskatchewan,2020-05-22,627,0,7.0,627,5,53.39
1140,46,Manitoba,Manitoba,2020-05-22,281,11,7.0,292,2,21.32
1141,35,Ontario,Ontario,2020-05-22,24628,0,2021.0,24628,441,169.07
1142,24,Quebec,Québec,2020-05-22,46141,0,3865.0,46141,646,543.8
1143,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-22,260,0,3.0,260,0,49.85
1144,13,New Brunswick,Nouveau-Brunswick,2020-05-22,121,0,0.0,121,0,15.58
1145,12,Nova Scotia,Nouvelle-Écosse,2020-05-22,1048,0,58.0,1048,2,107.89
1146,11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-22,27,0,0.0,27,0,17.2
1147,60,Yukon,Yukon,2020-05-22,11,0,0.0,11,0,26.93
1148,61,Northwest Territories,Territoires du Nord-Ouest,2020-05-22,5,0,0.0,5,0,11.15
1149,62,Nunavut,Nunavut,2020-05-22,0,0,0.0,0,0,0.0
1150,99,Repatriated travellers,Voyageurs rapatriés,2020-05-22,13,0,,13,0,
1151,1,Canada,Canada,2020-05-22,82469,11,6250.0,82480,1156,219.42
1152,59,British Columbia,Colombie-Britannique,2020-05-23,2517,0,157.0,2517,10,49.63
1153,48,Alberta,Alberta,2020-05-23,6818,0,135.0,6818,18,155.97
1154,47,Saskatchewan,Saskatchewan,2020-05-23,630,0,7.0,630,3,53.64
1155,46,Manitoba,Manitoba,2020-05-23,281,11,7.0,292,0,21.32
1156,35,Ontario,Ontario,2020-05-23,25040,0,2048.0,25040,412,171.9
1157,24,Quebec,Québec,2020-05-23,46838,0,3940.0,46838,697,552.01
1158,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-23,260,0,3.0,260,0,49.85
1159,13,New Brunswick,Nouveau-Brunswick,2020-05-23,121,0,0.0,121,0,15.58
1160,12,Nova Scotia,Nouvelle-Écosse,2020-05-23,1049,0,58.0,1049,1,107.99
1161,11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-23,27,0,0.0,27,0,17.2
1162,60,Yukon,Yukon,2020-05-23,11,0,0.0,11,0,26.93
1163,61,Northwest Territories,Territoires du Nord-Ouest,2020-05-23,5,0,0.0,5,0,11.15
1164,62,Nunavut,Nunavut,2020-05-23,0,0,0.0,0,0,0.0
1165,99,Repatriated travellers,Voyageurs rapatriés,2020-05-23,13,0,,13,0,
1166,1,Canada,Canada,2020-05-23,83610,11,6355.0,83621,1141,222.46
1167,59,British Columbia,Colombie-Britannique,2020-05-24,2517,0,157.0,2517,0,49.63
1168,48,Alberta,Alberta,2020-05-24,6860,0,135.0,6860,42,156.93
1169,47,Saskatchewan,Saskatchewan,2020-05-24,632,0,7.0,632,2,53.81
1170,46,Manitoba,Manitoba,2020-05-24,281,11,7.0,292,0,21.32
1171,35,Ontario,Ontario,2020-05-24,25500,0,2073.0,25500,460,175.06
1172,24,Quebec,Québec,2020-05-24,47411,0,3984.0,47411,573,558.76
1173,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-24,260,0,3.0,260,0,49.85
1174,13,New Brunswick,Nouveau-Brunswick,2020-05-24,121,0,0.0,121,0,15.58
1175,12,Nova Scotia,Nouvelle-Écosse,2020-05-24,1050,0,58.0,1050,1,108.09
1176,11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-24,27,0,0.0,27,0,17.2
1177,60,Yukon,Yukon,2020-05-24,11,0,0.0,11,0,26.93
1178,61,Northwest Territories,Territoires du Nord-Ouest,2020-05-24,5,0,0.0,5,0,11.15
1179,62,Nunavut,Nunavut,2020-05-24,0,0,0.0,0,0,0.0
1180,99,Repatriated travellers,Voyageurs rapatriés,2020-05-24,13,0,,13,0,
1181,1,Canada,Canada,2020-05-24,84688,11,6424.0,84699,1078,225.33
1182,59,British Columbia,Colombie-Britannique,2020-05-25,2530,0,161.0,2530,13,49.89
1183,48,Alberta,Alberta,2020-05-25,6879,0,138.0,6879,19,157.37
1184,47,Saskatchewan,Saskatchewan,2020-05-25,634,0,7.0,634,2,53.98
1185,46,Manitoba,Manitoba,2020-05-25,281,11,7.0,292,0,21.32
1186,35,Ontario,Ontario,2020-05-25,25904,0,2102.0,25904,404,177.83
1187,24,Quebec,Québec,2020-05-25,47984,0,4069.0,47984,573,565.52
1188,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-25,260,0,3.0,260,0,49.85
1189,13,New Brunswick,Nouveau-Brunswick,2020-05-25,121,0,0.0,121,0,15.58
1190,12,Nova Scotia,Nouvelle-Écosse,2020-05-25,1051,0,58.0,1051,1,108.19
1191,11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-25,27,0,0.0,27,0,17.2
1192,60,Yukon,Yukon,2020-05-25,11,0,0.0,11,0,26.93
1193,61,Northwest Territories,Territoires du Nord-Ouest,2020-05-25,5,0,0.0,5,0,11.15
1194,62,Nunavut,Nunavut,2020-05-25,0,0,0.0,0,0,0.0
1195,99,Repatriated travellers,Voyageurs rapatriés,2020-05-25,13,0,,13,0,
1196,1,Canada,Canada,2020-05-25,85700,11,6545.0,85711,1012,228.02
1197,59,British Columbia,Colombie-Britannique,2020-05-26,2541,0,161.0,2541,11,50.11
1198,48,Alberta,Alberta,2020-05-26,6901,0,139.0,6901,22,157.87
1199,47,Saskatchewan,Saskatchewan,2020-05-26,634,0,8.0,634,0,53.98
1200,46,Manitoba,Manitoba,2020-05-26,281,11,7.0,292,0,21.32
1201,35,Ontario,Ontario,2020-05-26,26191,0,2123.0,26191,287,179.8
1202,24,Quebec,Québec,2020-05-26,48598,0,4139.0,48598,614,572.75
1203,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-26,260,0,3.0,260,0,49.85
1204,13,New Brunswick,Nouveau-Brunswick,2020-05-26,122,0,0.0,122,1,15.7
1205,12,Nova Scotia,Nouvelle-Écosse,2020-05-26,1052,0,59.0,1052,1,108.3
1206,11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-26,27,0,0.0,27,0,17.2
1207,60,Yukon,Yukon,2020-05-26,11,0,0.0,11,0,26.93
1208,61,Northwest Territories,Territoires du Nord-Ouest,2020-05-26,5,0,0.0,5,0,11.15
1209,62,Nunavut,Nunavut,2020-05-26,0,0,0.0,0,0,0.0
1210,99,Repatriated travellers,Voyageurs rapatriés,2020-05-26,13,0,,13,0,
1211,1,Canada,Canada,2020-05-26,86636,11,6639.0,86647,936,230.51
1212,59,British Columbia,Colombie-Britannique,2020-05-27,2550,0,162.0,2550,9,50.28
1213,48,Alberta,Alberta,2020-05-27,6926,0,141.0,6926,25,158.44
1214,47,Saskatchewan,Saskatchewan,2020-05-27,637,0,10.0,637,3,54.24
1215,46,Manitoba,Manitoba,2020-05-27,281,11,7.0,292,0,21.32
1216,35,Ontario,Ontario,2020-05-27,26483,0,2155.0,26483,292,181.81
1217,24,Quebec,Québec,2020-05-27,49139,0,4228.0,49139,541,579.13
1218,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-27,260,0,3.0,260,0,49.85
1219,13,New Brunswick,Nouveau-Brunswick,2020-05-27,123,0,0.0,123,1,15.83
1220,12,Nova Scotia,Nouvelle-Écosse,2020-05-27,1053,0,59.0,1053,1,108.4
1221,11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-27,27,0,0.0,27,0,17.2
1222,60,Yukon,Yukon,2020-05-27,11,0,0.0,11,0,26.93
1223,61,Northwest Territories,Territoires du Nord-Ouest,2020-05-27,5,0,0.0,5,0,11.15
1224,62,Nunavut,Nunavut,2020-05-27,0,0,0.0,0,0,0.0
1225,99,Repatriated travellers,Voyageurs rapatriés,2020-05-27,13,0,,13,0,
1226,1,Canada,Canada,2020-05-27,87508,11,6765.0,87519,872,232.83
1227,59,British Columbia,Colombie-Britannique,2020-05-28,2558,0,164.0,2558,8,50.44
1228,48,Alberta,Alberta,2020-05-28,6955,0,143.0,6955,29,159.11
1229,47,Saskatchewan,Saskatchewan,2020-05-28,639,0,10.0,639,2,54.41
1230,46,Manitoba,Manitoba,2020-05-28,283,11,7.0,294,2,21.47
1231,35,Ontario,Ontario,2020-05-28,26866,0,2189.0,26866,383,184.44
1232,24,Quebec,Québec,2020-05-28,49702,0,4302.0,49702,563,585.77
1233,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-28,261,0,3.0,261,1,50.04
1234,13,New Brunswick,Nouveau-Brunswick,2020-05-28,126,0,0.0,126,3,16.22
1235,12,Nova Scotia,Nouvelle-Écosse,2020-05-28,1055,0,59.0,1055,2,108.61
1236,11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-28,27,0,0.0,27,0,17.2
1237,60,Yukon,Yukon,2020-05-28,11,0,0.0,11,0,26.93
1238,61,Northwest Territories,Territoires du Nord-Ouest,2020-05-28,5,0,0.0,5,0,11.15
1239,62,Nunavut,Nunavut,2020-05-28,0,0,0.0,0,0,0.0
1240,99,Repatriated travellers,Voyageurs rapatriés,2020-05-28,13,0,,13,0,
1241,1,Canada,Canada,2020-05-28,88501,11,6877.0,88512,993,235.47
1242,59,British Columbia,Colombie-Britannique,2020-05-29,2562,0,164.0,2562,4,50.52
1243,48,Alberta,Alberta,2020-05-29,6979,0,143.0,6979,24,159.65
1244,47,Saskatchewan,Saskatchewan,2020-05-29,641,0,10.0,641,2,54.58
1245,46,Manitoba,Manitoba,2020-05-29,283,11,7.0,294,0,21.47
1246,35,Ontario,Ontario,2020-05-29,27210,0,2230.0,27210,344,186.8
1247,24,Quebec,Québec,2020-05-29,50232,0,4363.0,50232,530,592.01
1248,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-29,261,0,3.0,261,0,50.04
1249,13,New Brunswick,Nouveau-Brunswick,2020-05-29,128,0,0.0,128,2,16.48
1250,12,Nova Scotia,Nouvelle-Écosse,2020-05-29,1055,0,59.0,1055,0,108.61
1251,11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-29,27,0,0.0,27,0,17.2
1252,60,Yukon,Yukon,2020-05-29,11,0,0.0,11,0,26.93
1253,61,Northwest Territories,Territoires du Nord-Ouest,2020-05-29,5,0,0.0,5,0,11.15
1254,62,Nunavut,Nunavut,2020-05-29,0,0,0.0,0,0,0.0
1255,99,Repatriated travellers,Voyageurs rapatriés,2020-05-29,13,0,,13,0,
1256,1,Canada,Canada,2020-05-29,89407,11,6979.0,89418,906,237.88
1257,59,British Columbia,Colombie-Britannique,2020-05-30,2573,0,164.0,2573,11,50.74
1258,48,Alberta,Alberta,2020-05-30,6992,0,143.0,6992,13,159.95
1259,47,Saskatchewan,Saskatchewan,2020-05-30,645,0,10.0,645,4,54.92
1260,46,Manitoba,Manitoba,2020-05-30,283,11,7.0,294,0,21.47
1261,35,Ontario,Ontario,2020-05-30,27533,0,2247.0,27533,323,189.02
1262,24,Quebec,Québec,2020-05-30,50651,0,4439.0,50651,419,596.95
1263,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-30,261,0,3.0,261,0,50.04
1264,13,New Brunswick,Nouveau-Brunswick,2020-05-30,129,0,0.0,129,1,16.61
1265,12,Nova Scotia,Nouvelle-Écosse,2020-05-30,1056,0,60.0,1056,1,108.71
1266,11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-30,27,0,0.0,27,0,17.2
1267,60,Yukon,Yukon,2020-05-30,11,0,0.0,11,0,26.93
1268,61,Northwest Territories,Territoires du Nord-Ouest,2020-05-30,5,0,0.0,5,0,11.15
1269,62,Nunavut,Nunavut,2020-05-30,0,0,0.0,0,0,0.0
1270,99,Repatriated travellers,Voyageurs rapatriés,2020-05-30,13,0,,13,0,
1271,1,Canada,Canada,2020-05-30,90179,11,7073.0,90190,772,239.94
1272,59,British Columbia,Colombie-Britannique,2020-05-31,2573,0,164.0,2573,0,50.74
1273,48,Alberta,Alberta,2020-05-31,7010,0,143.0,7010,18,160.36
1274,47,Saskatchewan,Saskatchewan,2020-05-31,646,0,11.0,646,1,55.0
1275,46,Manitoba,Manitoba,2020-05-31,284,11,7.0,295,1,21.54
1276,35,Ontario,Ontario,2020-05-31,27859,0,2266.0,27859,326,191.25
1277,24,Quebec,Québec,2020-05-31,51059,0,4641.0,51059,408,601.76
1278,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-31,261,0,3.0,261,0,50.04
1279,13,New Brunswick,Nouveau-Brunswick,2020-05-31,132,0,0.0,132,3,16.99
1280,12,Nova Scotia,Nouvelle-Écosse,2020-05-31,1056,0,60.0,1056,0,108.71
1281,11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-31,27,0,0.0,27,0,17.2
1282,60,Yukon,Yukon,2020-05-31,11,0,0.0,11,0,26.93
1283,61,Northwest Territories,Territoires du Nord-Ouest,2020-05-31,5,0,0.0,5,0,11.15
1284,62,Nunavut,Nunavut,2020-05-31,0,0,0.0,0,0,0.0
1285,99,Repatriated travellers,Voyageurs rapatriés,2020-05-31,13,0,,13,0,
1286,1,Canada,Canada,2020-05-31,90936,11,7295.0,90947,757,241.95
1287,59,British Columbia,Colombie-Britannique,2020-06-01,2597,0,165.0,2597,24,51.21
1288,48,Alberta,Alberta,2020-06-01,7044,0,143.0,7044,34,161.14
1289,47,Saskatchewan,Saskatchewan,2020-06-01,646,0,11.0,646,0,55.0
1290,46,Manitoba,Manitoba,2020-06-01,284,11,7.0,295,0,21.54
1291,35,Ontario,Ontario,2020-06-01,28263,0,2276.0,28263,404,194.03
1292,24,Quebec,Québec,2020-06-01,51354,0,4661.0,51354,295,605.24
1293,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-01,261,0,3.0,261,0,50.04
1294,13,New Brunswick,Nouveau-Brunswick,2020-06-01,132,0,0.0,132,0,16.99
1295,12,Nova Scotia,Nouvelle-Écosse,2020-06-01,1057,0,60.0,1057,1,108.81
1296,11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-01,27,0,0.0,27,0,17.2
1297,60,Yukon,Yukon,2020-06-01,11,0,0.0,11,0,26.93
1298,61,Northwest Territories,Territoires du Nord-Ouest,2020-06-01,5,0,0.0,5,0,11.15
1299,62,Nunavut,Nunavut,2020-06-01,0,0,0.0,0,0,0.0
1300,99,Repatriated travellers,Voyageurs rapatriés,2020-06-01,13,0,,13,0,
1301,1,Canada,Canada,2020-06-01,91694,11,7326.0,91705,758,243.97
1302,59,British Columbia,Colombie-Britannique,2020-06-02,2601,0,165.0,2601,4,51.29
1303,48,Alberta,Alberta,2020-06-02,7057,0,143.0,7057,13,161.44
1304,47,Saskatchewan,Saskatchewan,2020-06-02,646,0,11.0,646,0,55.0
1305,46,Manitoba,Manitoba,2020-06-02,286,11,7.0,297,2,21.69
1306,35,Ontario,Ontario,2020-06-02,28709,0,2293.0,28709,446,197.09
1307,24,Quebec,Québec,2020-06-02,51593,0,4713.0,51593,239,608.05
1308,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-02,261,0,3.0,261,0,50.04
1309,13,New Brunswick,Nouveau-Brunswick,2020-06-02,133,0,0.0,133,1,17.12
1310,12,Nova Scotia,Nouvelle-Écosse,2020-06-02,1057,0,60.0,1057,0,108.81
1311,11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-02,27,0,0.0,27,0,17.2
1312,60,Yukon,Yukon,2020-06-02,11,0,0.0,11,0,26.93
1313,61,Northwest Territories,Territoires du Nord-Ouest,2020-06-02,5,0,0.0,5,0,11.15
1314,62,Nunavut,Nunavut,2020-06-02,0,0,0.0,0,0,0.0
1315,99,Repatriated travellers,Voyageurs rapatriés,2020-06-02,13,0,,13,0,
1316,1,Canada,Canada,2020-06-02,92399,11,7395.0,92410,705,245.84
1317,59,British Columbia,Colombie-Britannique,2020-06-03,2623,0,166.0,2623,22,51.72
1318,48,Alberta,Alberta,2020-06-03,7076,0,145.0,7076,19,161.87
1319,47,Saskatchewan,Saskatchewan,2020-06-03,647,0,11.0,647,1,55.09
1320,46,Manitoba,Manitoba,2020-06-03,287,11,7.0,298,1,21.76
1321,35,Ontario,Ontario,2020-06-03,29047,0,2312.0,29047,338,199.41
1322,24,Quebec,Québec,2020-06-03,51884,0,4794.0,51884,291,611.48
1323,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-03,261,0,3.0,261,0,50.04
1324,13,New Brunswick,Nouveau-Brunswick,2020-06-03,135,0,0.0,135,2,17.38
1325,12,Nova Scotia,Nouvelle-Écosse,2020-06-03,1058,0,60.0,1058,1,108.92
1326,11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-03,27,0,0.0,27,0,17.2
1327,60,Yukon,Yukon,2020-06-03,11,0,0.0,11,0,26.93
1328,61,Northwest Territories,Territoires du Nord-Ouest,2020-06-03,5,0,0.0,5,0,11.15
1329,62,Nunavut,Nunavut,2020-06-03,0,0,0.0,0,0,0.0
1330,99,Repatriated travellers,Voyageurs rapatriés,2020-06-03,13,0,,13,0,
1331,1,Canada,Canada,2020-06-03,93074,11,7498.0,93085,675,247.64
1332,59,British Columbia,Colombie-Britannique,2020-06-04,2632,0,166.0,2632,9,51.9
1333,48,Alberta,Alberta,2020-06-04,7091,0,146.0,7091,15,162.22
1334,47,Saskatchewan,Saskatchewan,2020-06-04,648,0,11.0,648,1,55.17
1335,46,Manitoba,Manitoba,2020-06-04,287,11,7.0,298,0,21.76
1336,35,Ontario,Ontario,2020-06-04,29403,0,2357.0,29403,356,201.85
1337,24,Quebec,Québec,2020-06-04,52143,0,4885.0,52143,259,614.53
1338,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-04,261,0,3.0,261,0,50.04
1339,13,New Brunswick,Nouveau-Brunswick,2020-06-04,136,0,1.0,136,1,17.51
1340,12,Nova Scotia,Nouvelle-Écosse,2020-06-04,1058,0,61.0,1058,0,108.92
1341,11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-04,27,0,0.0,27,0,17.2
1342,60,Yukon,Yukon,2020-06-04,11,0,0.0,11,0,26.93
1343,61,Northwest Territories,Territoires du Nord-Ouest,2020-06-04,5,0,0.0,5,0,11.15
1344,62,Nunavut,Nunavut,2020-06-04,0,0,0.0,0,0,0.0
1345,99,Repatriated travellers,Voyageurs rapatriés,2020-06-04,13,0,,13,0,
1346,1,Canada,Canada,2020-06-04,93715,11,7637.0,93726,641,249.34
1347,59,British Columbia,Colombie-Britannique,2020-06-05,2632,0,167.0,2632,0,51.9
1348,48,Alberta,Alberta,2020-06-05,7098,0,146.0,7098,7,162.38
1349,47,Saskatchewan,Saskatchewan,2020-06-05,649,0,11.0,649,1,55.26
1350,46,Manitoba,Manitoba,2020-06-05,289,11,7.0,300,2,21.91
1351,35,Ontario,Ontario,2020-06-05,29747,0,2372.0,29747,344,204.21
